[chat, video]	你希望我分手吗。好无聊哇有什么好看的电影	O O O O O O O O O O O O O O O O O O O O
[cookbook, weather]	啊，青椒炒蛋。。沈阳今天天气	O O O O O O O O B-LOC I-LOC O O O O
[schedule, news]	明天早晨8:10的闹钟。。我想今天新闻最近有什么新的新闻？	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
[chat, translation]	你认识siri吗。今天是个好日子的英文怎么讲	O O O O O O O O O O O O O O O O O O O O O O
[flight, message]	帮我查一下杭州到长春的飞机航班。发短信	O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O
[chat, news]	你和小冰有什么不一样。看看有什么好新闻	O O B-PER I-PER O O O O O O O O O O O O O O O
[video, chat]	幻影忍者。买几瓶	O O O O O O O O
[chat, cookbook]	刘一佳是谁。怎么做鱼呢？	B-PER I-PER I-PER O O O O O O O O O
[cinemas, video]	最近有什么热门的电影？。喜羊羊与灰太	O O O O O O O O O O O O O O O O O O
[calc, tvchannel]	4的2次方根。帮我调到安徽卫视	O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG
[poetry, music]	给我来首绝句。。播放歌曲再见青春	O O O O O O O O O O O O O O O O
[schedule, riddle]	清空提醒。查个字谜。	O O O O O O O O O O
[video, message]	新扎师妹。给秦丽香发信息	B-PER I-PER O O O O B-PER I-PER I-PER O O O
[chat]	啥叫换手机如换衣服啊。我女儿想去哪里	O O O O O O O O O O O O O O O O O O
[poetry, lottery]	所以说李白的诗。。看看大乐透的得奖号码	O O O B-PER I-PER O O O O O O O O O O O O O O
[telephone, translation]	我想打电话给李四。我不在家英语怎么说	O O O O O O B-PER I-PER O O O O O O O O O O
[chat]	一晚多少钱。怎么找女朋友	O O O O O O O O O O O O
[music, train]	我想听歌曲传奇。贵溪至泉州的火车票	O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O
[video, poetry]	电影中国合伙人。老朗诵首古诗。	O O B-LOC I-LOC O O O O O O O O O O O
[chat, train]	你是讲故事呢吗你是报幕呢吧。贵阳至长沙的火车票	O O O O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O
[chat, radio]	散货演绎的作者是谁？。调频到fm八九八	O O O O O O O O O O O O O O O O O O O
[chat, cookbook]	白天干什么。怎么弄红烧肉哦？	O O O O O O O O O O O O O O
[chat, datetime]	诗中共出现了几种颜色。明天上午9点距离现在还有多久	O O O O O O O O O O O O O O O O O O O O O O O O O
[health, map]	包茎怎么办？。导航去科大讯飞	O O O O O O O O O O O O O O
[news, video]	零七播报新闻。。你好我想看电影	O O O O O O O O O O O O O O O
[cinemas, flight]	给我查一下最近在播哪些电影。从厦门到昆明的飞机	O O O O O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O
[contacts, chat]	把李文鼎的号码发给谢服全。散货演绎的作者是谁？	O B-PER I-PER I-PER O O O O O B-PER I-PER I-PER O O O O O O O O O O O
[website, poetry]	现在打开你的官网。那你给我背一首唐诗吧！	O O O O O O O O O O O O O O O O O O O O
[cookbook, video]	故宫鱼怎么做？。我想看周星驰的喜剧电影喜剧之王	B-LOC I-LOC O O O O O O O O O B-PER I-PER I-PER O O O O O O O O O
[poetry, cookbook]	满园花菊郁金黄的下一句是什么？。凉拌海带	O O O O O O O O O O O O O O O O O O O O
[epg, flight]	北京卡酷熊出没。7月25号去上海的航班。	B-LOC I-LOC O O O O O O O O O O O O B-LOC I-LOC O O O O
[train, stock]	查一下南昌到南京的火车。中国太保股票	O O O B-LOC I-LOC O B-LOC I-LOC O O O O B-ORG I-ORG I-ORG I-ORG O O
[video, chat]	看乡村爱情。你不下去么	O O O O O O O O O O O
[chat, news]	这是啥啊。搜索最新新闻	O O O O O O O O O O O
[app, news]	把我打开UC浏览器。我想听昨天晚上的新闻。	O O O O O O O O O O O O O O O O O O O O O
[tvchannel, map]	换江苏卫视。去科大讯飞怎么走	O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O
[chat, music]	你好像没理解我我真的在倒时差有什么可以让我睡觉的方法么。找一首歌叫斑马斑马	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
[health, chat]	静脉曲张怎么治疗？哦？。然后你转了么	O O O O O O O O O O O O O O O O O O
[train, video]	贵溪至泉州的火车票。看看最近有什么电影？	B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O O O O O O O
[chat]	要怎么打你。吃药了吗	O O O O O O O O O O
[message, contacts]	给许浩发一条短信。把徐程的电话发给吴芳	O B-PER I-PER O O O O O O O B-PER I-PER O O O O O B-PER I-PER
[cookbook]	福寿鱼做法。。小杰炖蘑菇怎么做？	O O O O O O O B-PER I-PER O O O O O O O
[health, email]	甲型肝炎。。发邮件给莹莹说我好困我想睡觉	O O O O O O O O O O B-PER I-PER O O O O O O O O
[chat, contacts]	恋爱着东西很玄虚，谁都说不准。新建联系人天天	O O O O O O O O O O O O O O O O O O O O O O
[video, chat]	女子特警队之火凤凰。你也是什么	B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O
[calc, cookbook]	2的2次方。王志排骨怎么做	O O O O O O B-PER I-PER O O O O O
[telephone]	打电话给阿敏。打电话给魏文强	O O O O B-PER I-PER O O O O O B-PER I-PER I-PER
[video, train]	杨幂演的恐怖片。查询宜春到南昌的火车列车时刻表	B-PER I-PER O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O O O O O
[poetry, chat]	朗诵诗词。。长了什么?	O O O O O O O O O O O
[contacts, music]	新建联系人振华奎号码是幺三五零八九四九三幺二。播放田园的歌	O O O O O B-PER I-PER I-PER O O O O O O O O O O O O O O O O O O O O O
[poetry, chat]	来首唐诗小池。是说我好吗我逗你玩儿	O O O O O O O O O O O O O O O O O
[stock, epg]	查询濮耐股份的股票。安安昨天11:07的风华国乐	O O B-ORG I-ORG I-ORG I-ORG O O O O B-PER I-PER O O O O O O O O B-ORG I-ORG I-ORG I-ORG
[stock]	我想看一下科大讯飞的股票。六零零零三六昨天的涨跌幅情况	O O O O O O O O O O O O O O O O O O O O O O O O O O O
[video, map]	搞笑的鬼片。查一下到长途汽车站去的最省钱的线路	O O O O O O O O O O O O O O O O O O O O O O O
[epg, chat]	环球旅游明天有演我爱饭米粒。我没去哪儿啊	O O O O O O O O O O O O O O O O O O O O
[cookbook, chat]	排骨怎么弄才好吃？。汪进祥怎么样	O O O O O O O O O O B-PER I-PER I-PER O O O
[chat, match]	你现在在哪。广州恒大的赛程。	O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O
[cookbook, stock]	求米线怎么做？。查询海螺水泥的股票	O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O
[cookbook, stock]	蚝油生菜的做法。。查询东吴证券的股票	O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O
[tvchannel, stock]	高尔夫网球。查询科大讯飞的股价	O O O O O O O O O O O O O O O
[video, weather]	找一下詹姆斯卡梅隆拍的电影。亳州天气	O O O B-PER I-PER I-PER I-PER I-PER I-PER O O O O O B-LOC I-LOC O O
[chat, video]	这是啥。甄嬛传高清	O O O O O O O O O
[flight, poetry]	南昌到广州飞机票。给我念首古诗。	B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O O O
[chat]	你睡午觉吗。你知道水吗	O O O O O O O O O O O
[tvchannel, app]	陕西二套。搜索游戏	B-LOC I-LOC O O O O O O O
[chat, poetry]	聊些什么呢。张，来首白居易的诗。	O O O O O O B-PER O O O B-PER I-PER I-PER O O O
[datetime, chat]	查询日期。你妹叫傻傻么	O O O O O O O O O O O
[tvchannel, health]	吉林电视台。介绍一下尖锐湿疣	B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O
[message, map]	给王帅发个短信说他让他起来尿尿。从南京到亳州怎么走	O B-PER I-PER O O O O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O
[cookbook, radio]	嗯，知道红烧肉怎么做？。打开调频FM107南平人民广播电台	O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
[cookbook, app]	甜酒怎么做？。打开uc浏览器登录新浪网主页	O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O O
[email, riddle]	我要全部回复。脑筋急转弯，孙。	O O O O O O O O O O O O O B-PER O
[datetime, match]	明天上午9点距离现在还有多久。2013年中国男足，主要赛程。	O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O
[translation, cookbook]	翻译一下明天我跳河自杀。请问意大利面怎么做	O O O O O O O O O O O O O O B-LOC I-LOC I-LOC O O O O
[telephone, bus]	给木九超打电话。上海到合肥可以到哪坐车	O B-PER I-PER I-PER O O O O B-LOC I-LOC O B-LOC I-LOC O O O O O O
[health, contacts]	沙眼。。黄狼。	O O O O O O O
[cookbook, chat]	酸辣汤的做法。。你喜欢什么类型的女人	O O O O O O O O O O O O O O O O O O
[video, cookbook]	地心历险记二。炒豆腐。	O O O O O O O O O O O
[cookbook, weather]	你给我讲讲红烧肉的做法。。庐山天气	O O O O O O O O O O O O O B-LOC I-LOC O O
[chat, train]	你怎么总是失误。去枣庄的火车	O O O O O O O O O B-LOC I-LOC O O O
[telephone, health]	幺三五八四四七零五零二。包皮过长，怎么办？哦。	O O O O O O O O O O O O O O O O O O O O O O O
[cookbook, calc]	王志排骨怎么做。根号3是多少	B-PER I-PER O O O O O O O O O O O O
[telephone, cookbook]	打电话。白面粉可以怎样做饼？	O O O O O O O O O O O O O O
[cookbook, chat]	猪肚鸡怎么做啊？。吃药了吗	O O O O O O O O O O O O O
[cinemas, epg]	最近的新电影有哪些？。看中央七频道讲武堂节目	O O O O O O O O O O O O O O O O O O O O O O
[chat, novel]	你成长了多少。我要看魔幻学院小说	O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O
[riddle, video]	啊脑筋急转弯啊。刘三姐	O O O O O O O O B-PER I-PER I-PER
[contacts, stock]	查寻标兵的号码。查寻上海能源的股票	O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O
[translation, cookbook]	我来自美国是一个地地道道的美国人用英语怎么说。水果沙拉怎么做？	O O O B-LOC I-LOC O O O O O O O O B-LOC I-LOC O O O O O O O O O O O O O O O O
[weather, cookbook]	合肥明天的湿度如何。炸馒头片	O O O O O O O O O O O O O O
[tvchannel, cookbook]	央视1高清。秋葵怎么做？	B-ORG I-ORG O O O O O O O O O O
[train, chat]	明天有火车到襄阳吗。你是男生还是女生	O O O O O O B-LOC I-LOC O O O O O O O O O O
[news, epg]	今天有什么新闻呢。。前两个星期时代出行有播X女特工呢	O O O O O O O O O O O O O O O O O O O O O O O O O O
[cookbook, chat]	怎么做饭好吃？。你认识siri吗	O O O O O O O O O O O O O O O O
[stock, message]	零零二三零六的股票。给张倩倩发短信	O O O O O O O O O O O B-PER I-PER I-PER O O O
[tvchannel, chat]	江苏影视台。出门去年是个这么快呀	B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O
[chat]	我给你打电话行吗。干嘛弄疯你啊😌	O O O O O O O O O O O O O O O O
[website, music]	聚友网。播放黑猫警长。	O O O O O O O O O O O
[stock, cookbook]	蓝鹰股票。烤肉串。	B-ORG I-ORG O O O O O O O
[message, cookbook]	给张倩倩发短信。鱼香肉丝，怎么做？买？	O B-PER I-PER I-PER O O O O O O O O O O O O O O O
[calc, bus]	3的平方除以2的立方的商减去4的平方根的立方。请查询天津市到哈尔滨的车。	O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC I-LOC O B-LOC I-LOC I-LOC O O O
[news, stock]	告诉我今天的新闻内容。我要查股票	O O O O O O O O O O O O O O O O
[tvchannel, message]	高清央视综合频道。给严巧发短信	O O B-ORG I-ORG O O O O O O B-PER I-PER O O O
[radio, chat]	肥东人民广播电台调频FM101.3。为什么欺负你	B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O
[chat, cookbook]	杜雨萌学姐是谁。醉虾的做法。	B-PER I-PER I-PER O O O O O O O O O O O
[cookbook]	语音火锅怎么做啊？啊？。红烧猪脚	O O O O O O O O O O O O O O O O
[novel, chat]	我要看现代重生小说。你认识吗	O O O O O O O O O O O O O O
[poetry, bus]	那你背首唐诗给我听。。济南去聊城的汽车。	O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O
[tvchannel, video]	在线观看中央七套。地心历险记二	O O O O O O O O O O O O O O O
[novel, app]	我要看唐家三少写的玄幻小说绝世唐门。打开会说话的汤姆猫	O O O B-PER I-PER I-PER I-PER O O O O O O O O O O O O O O O O O B-PER I-PER O
[message, weather]	给黄尚君发短信。洛阳的天气	O B-PER I-PER I-PER O O O O B-LOC I-LOC O O O
[health, chat]	得了灰指甲怎么办？。什么东西	O O O O O O O O O O O O O O
[translation, novel]	我不明白用英文怎么讲。给我讲个长篇小说。	O O O O O O O O O O O O O O O O O O O O
[cookbook, music]	大闸蟹的做法。。我要听情动这首歌。	O O O O O O O O O O O O O O O O O
[music, cookbook]	来首快乐崇拜。鱼要怎么煮才好吃	O O O O O O O O O O O O O O O
[train, map]	帮我查询一下温州到上海的火车。往火车北站怎么走	O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O O O O
[website, cookbook]	给我打开百度网。甜酒怎么做？	O O O O O O O O O O O O O O
[epg, website]	8点河北卫视播放过恋了爱了。新蛋网	O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O
[chat, bus]	那你教我怎么搭讪好了。宁波到杭州的汽车	O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O
[chat]	有什么钱。你平时吃什么	O O O O O O O O O O O
[chat, flight]	你喜欢什么类型的女人。搜索武汉到南京的机票	O O O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O
[stock, novel]	中国银行股票怎么样。我要看游戏异界小说	B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O
[app, chat]	赶集。还能聊点啥呢	O O O O O O O O O
[stock, video]	煤炭板块股票查询。汉武大帝	O O O O O O O O O O O O O
[chat, telephone]	你咋知道。呼叫零二二二九一一四八六	O O O O O O O O O O O O O O O O O
[translation, chat]	你怎么了英文怎么讲。一年和吗	O O O O O O O O O O O O O O
[video, cookbook]	看中国好声音。可乐鸡翅怎么做呀晚点告诉我。	O B-LOC I-LOC O O O O O O O O O O O O O O O O O O
[schedule, translation]	取消明天的闹钟。我们做爱吧用英文怎么说	O O O O O O O O O O O O O O O O O O O
[music, news]	放一首其实我介意。答复，我要听新闻。	O O O O O O O O O O O O O O O O O O
[cookbook, weather]	做红烧鱼的步骤。。查一下绵阳的天气预报	O O O O O O O O O O O O B-LOC I-LOC O O O O O
[chat]	这个没什么吧。我在想怎么回去比较好	O O O O O O O O O O O O O O O O O
[map, tvchannel]	到步行街不走高架的路线是哪条。我要看下中央六套	O O O O O O O O O O O O O O O O O O O O O O O
[epg, app]	chc高清电影昨天晚上的节目。打开qq找杨佳艺	O O O O O O O O O O O O O O O O O B-ORG I-ORG O B-PER I-PER I-PER
[match, train]	广州恒大的赛程。。查询昆明到合肥的火车	B-ORG I-ORG I-ORG I-ORG O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O
[stock, translation]	我要查股票。我要和妹妹睡觉英语怎么说	O O O O O O O O O O O O O O O O O O
[translation, epg]	你好丑用英文怎么说。那中央六台明天演什么节目	O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O
[map, chat]	到科大讯飞怎么走更快一些。是的咯还是笨笨最好	O O O O O O O O O O O O O O O O O O O O O O
[chat]	林芝吃什么。怎么不懂讲晚安呢	B-PER I-PER O O O O O O O O O O O O
[video]	苍狼。想看韩剧	O O O O O B-LOC O
[cookbook, cinemas]	铁板烧怎么做？。找下最近最热播的电影。	O O O O O O O O O O O O O O O O O O O
[lottery, train]	查看大乐透玩法的开奖。上饶到南昌的火车票	O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O
[riddle, tvchannel]	那来个灯谜吧！。电子竞技场	O O O O O O O O O O O O O
[translation, weather]	香蕉用英语怎么讲。查一下明天福州的天气	O O O O O O O O O O O O O O B-LOC I-LOC O O O
[cookbook, chat]	意大利面。。企鹅啥	B-LOC I-LOC I-LOC O O O O O O
[video, health]	播放神话。甲亢怎么办？	O O O O O O O O O O O
[health, bus]	胆结石怎样治疗。。从中山到西安的汽车。	O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O
[poetry, tvchannel]	来一首七言绝句。。高尔夫网球	O O O O O O O O O O O O O O
[chat, map]	你什么时候去北京。宁波机场在哪里	O O O O O O B-LOC I-LOC O B-LOC I-LOC I-LOC I-LOC O O O
[cookbook, app]	怎样蒸排骨最好吃的。。打开酷狗并随机播放	O O O O O O O O O O O O O O O O O O O O
[website, cookbook]	你帮我打开网站。新疆大盘鸡的做法。	O O O O O O O O B-LOC I-LOC O O O O O O O
[video, chat]	美好的时代。哎，你还是没有上下文啊	O O O O O O O O O O O O O O O O O
[tvchannel, chat]	远教四台。你需要吃东西吗	B-ORG I-ORG I-ORG I-ORG O O O O O O O O
[email, riddle]	帮我转发邮件。你给我说几个谜语。	O O O O O O O O O O O O O O O O
[video, poetry]	最近有什么科幻电影？。朗读咏雪	O O O O O O O O O O O O O O O
[train, flight]	查一下到洛阳的高铁。帮我订一张杭州到上海的机票	O O O O B-LOC I-LOC O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O
[health, calc]	肩周炎，要怎么治疗。。十二与32的积是多少	O O O O O O O O O O O O O O O O O O O O O
[chat, stock]	什么时候咱俩见一面吧。我想知道科大讯飞的市值	O O O O O O O O O O O O O O O O O O O O O O
[video, tvchannel]	我想看变形金刚三。CCTV6电影高清	O O O O O O O O O O O O O O O O O O
[music, app]	我想听伤感歌曲。上QQ我	O O O O O O O O O O O O
[poetry, telephone]	我想听首唐诗。。打电话给幺三八八九六七五八六七	O O O O O O O O O O O O O O O O O O O O O O O
[flight, chat]	帮我订一张杭州到上海的机票。小是什么	O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O O O O O
[radio, cookbook]	麻烦您可不可以帮我调频99.3嘉善人民广播电台。冰糖葫芦怎么做？你？女子。	O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O
[lottery, chat]	七星彩。你在什么地方	O O O O O O O O O O
[chat, match]	你是微软小冰吗。江苏舜天队这个星期的比赛时间给我找出来	O O B-ORG I-ORG O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O
[chat, schedule]	笨笨你看过片吗。另一个8:10的闹钟。	O O O O O O O O O O O O O O O O O O O
[website, train]	摩尔勇士。查下温州到杭州的火车票	B-PER I-PER O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O
[cookbook, tvchannel]	菠萝包怎么做？。江苏教育台	O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG
[epg]	六台有什么节目。爱笑会议室什么时候播放	B-ORG I-ORG O O O O O O O O O O O O O O O O O
[chat]	你认识微软小冰吗。谁在买扇子	O O O B-ORG I-ORG O O O O O O O O O
[riddle, chat]	讲个谜语猜一下。。我是你什么人	O O O O O O O O O O O O O O O
[music, weather]	点播爱情买卖。今天全椒天气怎么样	O O O O O O O O O O O O O O O O
[novel, tvchannel]	你能搜到小说不？。打开江苏卫视	O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG
[match, cookbook]	广州恒大亚冠联赛，比赛时间。。到了有鲈鱼怎么做？	B-ORG I-ORG I-ORG I-ORG B-LOC O O O O O O O O O O O O O O O O O O O
[riddle, bus]	给我讲一个谜语吧！。宁波到杭州的汽车	O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O
[health, chat]	肩周炎怎么治？。唠什么	O O O O O O O O O O O
[video, chat]	大头儿子小头爸爸。杜雨萌学姐是谁	O O O O O O O O O B-PER I-PER I-PER O O O O
[chat]	能介绍一下吗。卧槽一个答非所问的AI有什么用	O O O O O O O O O O O O O O O O O O O O O O
[chat, stock]	笨笨你的底层是基于什么算法啊。中国太保股票	O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O
[cookbook, poetry]	恒宇乐活鱼怎么做的好吃的回复哦，你。。背将进酒。	B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O
[flight, poetry]	查一下明天晚上17点30分从上海飞往珠海三灶机场的飞机。给我背个李白的诗。	O O O O O O O O O O O O O O B-LOC I-LOC O O B-LOC I-LOC B-LOC I-LOC I-LOC I-LOC O O O O O O O O B-PER I-PER O O O
[train, cinemas]	广州去昆明的火车。查找卢米埃银泰电影院有播放什么好看的电影吗	B-LOC I-LOC O B-LOC I-LOC O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O
[email, video]	替我查看新邮件。动画片巴啦啦小魔仙	O O O O O O O O O O O B-PER I-PER I-PER O O O
[stock, chat]	居然股份股票怎么样。你是不是爱上别人了	O O O O O O O O O O O O O O O O O O O
[video, email]	要看名侦探柯南。我想全部回应	O O O O O B-PER I-PER O O O O O O O
[app, video]	打开天天动听并开始播放音乐。搜索电影晚秋	O O O O O O O O O O O O O O O O O O O O
[chat, poetry]	你出生在哪。月咏牡丹的下一句，是什么？	O O O O O O O O O O O O O O O O O O O
[chat, cookbook]	你喜欢玩什么游戏啊。糖醋鲤鱼怎么做？而？	O O O O O O O O O O O O O O O O O O O O
[video, chat]	我是特种兵二。你希望我分手吗	O O O O O O O O O O O O O O
[cookbook, chat]	鱼要怎么煮才好吃。你能干嘛？	O O O O O O O O O O O O O O
[video, chat]	福尔摩斯。西方谁可以谈笑风生	B-PER I-PER I-PER I-PER O O O O O O O O O O
[message, chat]	发条短信给张亚东。有什么好听的歌	O O O O O B-PER I-PER I-PER O O O O O O O O
[chat]	蒋能能是谁。768的女朋友是谁	B-PER I-PER I-PER O O O O O O O O O O O O
[stock, match]	章源钨业。播放，青岛中能的赛程。	B-ORG I-ORG I-ORG I-ORG O O O O B-ORG I-ORG I-ORG I-ORG O O O O
[weather, stock]	明天泸州天气如何。腾讯股票昨日收盘价	O O B-LOC I-LOC O O O O O B-ORG I-ORG O O O O O O O
[chat, video]	你喜欢老师吗。铁甲钢拳	O O O O O O O O O O O
[translation, health]	去你的用英文怎么说。脑瘫	O O O O O O O O O O O O
[cookbook, stock]	风魔炒鱼香肉丝。。腾讯股票昨日收盘价	O O O O O O O O O B-ORG I-ORG O O O O O O O
[telephone, cookbook]	打电话给胖头。西红柿炒蛋怎么煮？	O O O O O O O O O O O O O O O O
[cinemas, cookbook]	查询恒光电影院即将上映的电影。盐水鸭怎么做？	O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O
[video, flight]	亲爱的孟凯韬。明天珠海到青岛的航班	O O O B-PER I-PER I-PER O O O B-LOC I-LOC O B-LOC I-LOC O O O
[chat, cookbook]	为什么欺负你。黑菜扣肉的做法告诉我一下啊！	O O O O O O O O O O O O O O O O O O O O O
[video, cookbook]	看千金归来第五集。赵包子怎么做的，你？	O O O O O O O O O B-PER I-PER I-PER O O O O O O O
[chat, poetry]	那你最爱的人是谁。给我背一首满江红。	O O O O O O O O O O O O O O O O O O
[schedule, cookbook]	明早8:10闹钟。。说话，给我搜一下做苹果麦片粥是怎么做啊？	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
[epg, message]	可不中央五套明天的节目单。给张大萍发短信	O O O O O O O O O O O O O O B-PER I-PER I-PER O O O
[cookbook, video]	不蒸了牛肉丸。苍狼	O O O O O O O O O
[cookbook, map]	鸡怎么做才好吃？。怎么去泉城广场	O O O O O O O O O O O O B-LOC I-LOC I-LOC I-LOC
[app, schedule]	音乐播放器。清空提醒	O O O O O O O O O O
[contacts, chat]	新建联系人姓名张三号码一二三四五六七八。这么严肃的事为什么好笑呢	O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O
[weather, video]	青阳天气如何。智慧树	O O O O O O O O O O
[epg, cookbook]	非诚勿扰什么时候演啊。你给我讲讲红烧肉的做法。	O O O O O O O O O O O O O O O O O O O O O O O
[tvchannel, cookbook]	我看呀中央五台。煲鸡汤呢	O O O B-ORG I-ORG I-ORG I-ORG O O O O O
[radio, map]	请帮我调频89.6武汉交通广播电台。到环都大酒店怎么走	O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O
[message, chat]	发送短信给东莞李月华就说今天赶紧回来。怎么对	O O O O O B-LOC I-LOC B-PER I-PER I-PER O O O O O O O O O O O O
[train, video]	查询安阳到郑州的动车。我想看大武当电影	O O B-LOC I-LOC O B-LOC I-LOC O O O O O O O O B-PER I-PER O O
[chat, telephone]	你们什么搞笑剧。给高兴打电话	O O O O O O O O O O O O O O
[message, poetry]	发短信给刘文说明天下午五点有聚会。帮我来一首兰陵王。	O O O O B-PER I-PER O O O O O O O O O O O O O O O O B-LOC I-LOC O O
[chat, epg]	你不是猪吗。电影频道明天放什么	O O O O O O O O O O O O O O O
[chat]	你能干嘛？。那那个什么你真是好可爱的小猫呀	O O O O O O O O O O O O O O O O O O O O O
[cookbook, chat]	馄炖怎么做？。那你喜欢做机器人么	O O O O O O O O O O O O O O O O
[message, translation]	发送短信给陈群。很高兴认识你英语怎么说啊	O O O O O B-PER I-PER O O O O O O O O O O O O O
[video, epg]	最近有什么好看电影了？。影视频道有什么节目	O O O O O O O O O O O O O O O O O O O O O
[poetry, tvchannel]	搜索古诗绝句。。安徽综艺	O O O O O O O O B-ORG I-ORG I-ORG I-ORG
[calc, website]	帮我算一算45的平方根。开启雅虎	O O O O O O O O O O O O O O B-ORG I-ORG
[chat, email]	在哪吃。给我打开mail	O O O O O O O O B-ORG I-ORG I-ORG I-ORG
[music, health]	我想听水墨丹青这首歌。类风湿怎么治？	O O O O O O O O O O O O O O O O O O
[music, chat]	特莫文蔚的阴天。。马家沟是个好学校吗	O B-PER I-PER I-PER O O O O O B-LOC I-LOC I-LOC O O O O O O
[poetry, novel]	嗯，你来一首李白的诗词，的。。我要看饶雪漫的小说左耳	O O O O O O B-PER I-PER O O O O O O O O O O B-PER I-PER I-PER O O O O O
[poetry]	古诗长恨歌。。来一首白居易的长恨歌	O O O O O O O O O O B-PER I-PER I-PER O O O O
[calc, flight]	4乘6乘七再除以二。明天去深圳的飞机	O O O O O O O O O O O O O B-LOC I-LOC O O O
[tvchannel, map]	打开江苏卫视。鹰潭到景德镇	O O B-ORG I-ORG I-ORG I-ORG O B-LOC I-LOC O B-LOC I-LOC I-LOC
[train, chat]	安阳到郑州的火车。这个没什么吧	B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O O
[telephone, chat]	拨打张月华的电话。诗中共出现了几种颜色	O O B-PER I-PER I-PER O O O O O O O O O O O O O O
[stock, map]	陈娴TCL股票是涨还是跌了。到科大讯飞怎么走更快一些	B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O
[chat, music]	都有啥啊。哦来一首青花瓷	O O O O O O O O O O O O
[telephone, video]	你给朴叔打电话。想唱就唱	O O B-PER O O O O O O O O O
[translation, epg]	阴精英语怎么说。上海东方卫视现在在播放什么？	O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O
[datetime, app]	武汉的精确时间是。帮我打开电话本	B-LOC I-LOC O O O O O O O O O O O O O O
[train, chat]	查一下上海到苏州的火车票。在哪里出门右转	O O O B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O O O O
